"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-15","5.59",,"2.56","0.0","0.0","75","80","68","  350","  340","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-16","10.29",,"0.00","0.0","0.0","69","72","56","   20",,"14.1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-17","4.70",,"0.14","0.0","0.0","61","72","56","  190","  360","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-18","10.29",,"0.27","0.0","0.0","72","79","58","   10","   10","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-19","10.29",,"0.00","0.0","0.0","61","67","54","   40","   40","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-20","7.16",,"0.31","0.0","0.0","63","78","53","  160","  160","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-21","8.28",,"0.00","0.0","0.0","74","84","67","  270","  260","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-22","10.51",,"0.09","0.0","0.0","75","83","66","  200","  200","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-23","9.84",,"0.00","0.0","0.0","75","82","63","  330","  330","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-24","4.92",,"0.00","0.0","0.0","70","79","60","  270","  250","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-25","7.16",,"1.01","0.0","0.0","71","79","61","  360","  350","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-26","9.40",,"0.13","0.0","0.0","63","67","58","   40","   40","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-27","8.95",,"0.00","0.0","0.0","64","76","56","   40","   40","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-28","3.80",,"0.02","0.0","0.0","67","79","54","  180","  180","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-29","4.03",,"0.62","0.0","0.0","68","75","64","   80","   90","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-06-30","8.50",,"0.17","0.0","0.0","68","77","57","   40","  340","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-01","7.38",,"0.00","0.0","0.0","61","69","54","   60","   30","14.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-02","9.40",,"0.00","0.0","0.0","59","69","53","   40","   50","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-03","4.47",,"0.00","0.0","0.0","64","77","55","   60","   60","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-04","4.47",,"0.00","0.0","0.0","70","81","59","   70","  260","10.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-05","5.14",,"0.00","0.0","0.0","72","83","60","  180","  210","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-06","9.62",,"0.49","0.0","0.0","74","85","64","  280","  270","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-07","14.32",,"0.27","0.0","0.0","67","71","55","   30","   20","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-08","7.61",,"0.07","0.0","0.0","60","67","54","   70","   30","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-09","7.16",,"0.00","0.0","0.0","64","77","58","   20","   10","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-10","3.80",,"0.00","0.0","0.0","69","83","59","  100","   80","12.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-11","5.14",,"0.03","0.0","0.0","70","78","61","  140","  190","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-12","6.26",,"0.00","0.0","0.0","74","83","69","  130","  130","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-13","9.62",,"0.42","0.0","0.0","76","86","68","  320","  320","32.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-14","12.53",,"0.00","0.0","0.0","76","83","61","   10","   10","23.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-15","8.50",,"0.00","0.0","0.0","66","75","59","   20","   10","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-16","7.61",,"0.97","0.0","0.0","66","75","58","  150","  150","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-17","8.05",,"0.06","0.0","0.0","77","92","71","  290","  260","23.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-18","8.28",,"0.54","0.0","0.0","79","89","73","  150","   30","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-19","8.28",,"0.00","0.0","0.0","79","85","65","  300","  320","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-20","8.50",,"0.00","0.0","0.0","74","85","63","  260","  250","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-21","8.50",,"0.00","0.0","0.0","75","82","65","  340","  330","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-22","4.92",,"0.00","0.0","0.0","74","83","64","  100","   90","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-23","4.03",,"0.00","0.0","0.0","74","85","63","  100","   40","12.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-24","6.71",,"0.00","0.0","0.0","75","84","64","  200","  210","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-25","7.83",,"0.00","0.0","0.0","80","91","69","   60","   70","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-26","4.92",,"0.00","0.0","0.0","75","80","64","   70","   40","12.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-27","8.50",,"0.00","0.0","0.0","77","88","67","  110","  110","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-28","5.82",,"0.00","0.0","0.0","79","91","67","  140","  130","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-29","10.96",,"0.00","0.0","0.0","81","88","70","  330","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-30","11.63",,"0.00","0.0","0.0","77","88","65","  300","  320","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-07-31","12.30",,"0.00","0.0","0.0","78","87","67","  320","  320","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-01","10.96",,"0.00","0.0","0.0","76","87","64","  250","  260","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-02","13.87",,"0.53","0.0","0.0","80","91","67","  260","  270","36.9","52.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-03","9.84",,"0.00","0.0","0.0","76","82","67","  310","  320","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-04","7.61",,"0.00","0.0","0.0","72","82","61","  290","  290","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-05","6.04",,"0.00","0.0","0.0","73","82","61","   70","   60","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-06","7.16",,"0.00","0.0","0.0","73","83","64","   70","  100","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-07","8.50",,"0.00","0.0","0.0","73","83","63","  190","  160","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-08","7.16",,"0.00","0.0","0.0","75","82","68","  330","  330","17.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-09","4.70",,"0.00","0.0","0.0","72","80","67","  180","  170","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-10","6.04",,"0.02","0.0","0.0","75","84","68","   10","   10","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-11","6.71",,"0.00","0.0","0.0","73","82","65","   40","   60","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-12","4.92",,"0.00","0.0","0.0","71","81","61","   50","   60","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-13","9.84",,"0.00","0.0","0.0","74","85","65","  240","  250","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-14","9.84",,"0.21","0.0","0.0","78","90","67","  350","  320","29.1","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-15","5.37",,"0.14","0.0","0.0","77","92","67","  180","  300","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-16","6.71",,"0.00","0.0","0.0","79","89","71","  200","  200","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-17","7.16",,"0.12","0.0","0.0","79","88","68","  180","  190","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-18","8.72",,"0.40","0.0","0.0","74","83","67","  180","  180","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-19","13.42",,"0.00","0.0","0.0","72","75","62","  220","  250","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-20","13.87",,"0.00","0.0","0.0","65","74","59","  280","  290","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-21","8.05",,"0.00","0.0","0.0","69","82","55","  180","  190","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-22","10.51",,"0.00","0.0","0.0","72","81","60","  180","  160","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-23","11.41",,"0.00","0.0","0.0","71","77","61","  280","  290","23.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-24","14.09",,"0.00","0.0","0.0","65","75","55","  260","  250","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-25","8.50",,"0.00","0.0","0.0","63","72","59","  330","  310","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-26","6.26",,"0.00","0.0","0.0","62","67","56","  340","  340","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-27","4.25",,"0.00","0.0","0.0","63","76","51","  110","  110","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-28","5.14",,"0.00","0.0","0.0","65","72","56","  100","  240","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-29","6.04",,"0.74","0.0","0.0","68","70","63","   30","  130","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-30","4.03",,"0.00","0.0","0.0","68","77","62","  100","   70","8.9","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-08-31","2.68",,"0.00","0.0","0.0","71","85","60","  230","  210","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-01","6.71",,"0.00","0.0","0.0","78","88","68","  210","  200","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-02","7.38",,"0.00","0.0","0.0","80","90","72","  210","  220","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-03","8.95",,"0.00","0.0","0.0","81","91","71","   50","   40","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-04","5.37",,"0.00","0.0","0.0","74","85","68","   70","   70","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-05","7.16",,"0.00","0.0","0.0","75","87","69","  150","  170","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-06","9.62",,"0.00","0.0","0.0","80","92","70","  200","  190","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-07","6.71",,"0.00","0.0","0.0","81","88","76","  210","  200","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-08","8.50",,"1.04","0.0","0.0","77","81","68","  270","  260","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-09","6.26",,"0.00","0.0","0.0","70","77","58","   20","   40","14.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-10","5.59",,"0.21","0.0","0.0","64","74","54","  320","  320","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-11","10.74",,"0.17","0.0","0.0","62","67","54","  320","  330","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-12","10.51",,"0.00","0.0","0.0","58","65","50","   40","   30","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-13","7.38",,"0.00","0.0","0.0","58","70","48","  290","  270","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-14","12.97",,"0.00","0.0","0.0","65","82","52","  200","  180","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-15","11.41",,"0.00","0.0","0.0","73","82","62","  170","  170","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-16","11.18",,"0.00","0.0","0.0","71","83","56","  190","  190","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-17","11.41",,"0.36","0.0","0.0","72","85","61","  270","  280","36.9","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-18","7.16",,"2.41","0.0","0.0","72","74","65","  300","  310","31.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-19","9.84",,"0.05","0.0","0.0","65","71","53","  320","  330","28.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-20","4.47",,"0.00","0.0","0.0","60","73","50","  100","  110","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-21","5.14",,"0.00","0.0","0.0","62","74","52","   90","  100","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-22","3.58",,"0.00","0.0","0.0","65","80","53","  100","  190","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-23","4.25",,"0.00","0.0","0.0","68","80","57","   70","  100","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-24","5.59",,"0.00","0.0","0.0","67","76","56","   50","  180","12.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-25","8.72",,"0.00","0.0","0.0","65","73","60","   40","   40","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-26","7.61",,"0.00","0.0","0.0","67","75","60","  100","   60","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-27","7.16",,"0.00","0.0","0.0","67","74","61","  140","  120","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-28","4.25",,"0.00","0.0","0.0","70","77","64","  190","  190","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-29","14.54",,"0.40","0.0","0.0","64","68","55","   20","   20","29.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-09-30","15.43",,"0.00","0.0","0.0","57","61","52","   20","   20","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-01","18.12",,"0.00","0.0","0.0","55","59","52","   40","   40","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-02","19.01",,"0.00","0.0","0.0","55","60","51","   50","   50","25.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-03","17.00",,"0.01","0.0","0.0","52","54","48","   50","   60","25.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-04","11.41",,"0.00","0.0","0.0","52","57","50","   50","   60","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-05","6.93",,"0.00","0.0","0.0","57","60","55","   50","   40","10.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-06","4.92",,"0.00","0.0","0.0","60","71","55","  140","  110","12.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-07","7.38",,"0.00","0.0","0.0","62","71","54","   50","   50","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-08","8.28",,"0.05","0.0","0.0","62","77","50","  220","  200","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-09","10.51",,"0.00","0.0","0.0","60","64","47","  340","  350","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-10","5.82",,"0.00","0.0","0.0","53","65","42","  220","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-11","12.75",,"0.00","0.0","0.0","62","79","51","  200","  200","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-12","15.43",,"0.00","0.0","0.0","67","75","53","  280","  280","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-13","11.63",,"0.00","0.0","0.0","56","63","47","  290","  310","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-14","8.05",,"0.00","0.0","0.0","52","63","42","  290","  290","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-15","11.18",,"0.00","0.0","0.0","55","69","46","  320","  280","33.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-16","11.18",,"0.00","0.0","0.0","49","55","37","  320","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-17","9.17",,"0.00","0.0","0.0","42","53","33","  310","  310","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-18","5.82",,"0.00","0.0","0.0","45","60","33","  310","  310","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-19","18.79",,"0.00","0.0","0.0","55","73","47","  210","  210","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-20","10.07",,"0.11","0.0","0.0","64","74","57","  210","  230","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-21","10.74",,"0.01","0.0","0.0","63","75","52","  230","  210","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-22","7.16",,"0.00","0.0","0.0","60","62","51","   30","   60","13.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-23","11.63",,"0.16","0.0","0.0","55","64","52","  130","  120","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-24","14.32",,"0.30","0.0","0.0","62","66","46","  270","  270","25.9","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-25","4.03",,"0.00","0.0","0.0","51","62","41","  330","  330","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-26","5.82",,"0.00","0.0","0.0","49","61","37","  110","   70","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-27","13.42",,"0.49","0.0","0.0","53","56","50","  110","  110","25.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-28","14.99",,"0.33","0.0","0.0","53","56","37","  280","  270","31.1","42.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-29","15.43",,"0.00","0.0","0.0","41","47","36","  270","  250","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-30","6.71",,"0.00","0.0","0.0","45","56","36","  180","  180","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-10-31","11.41",,"0.77","0.0","0.0","47","52","45","  270","  270","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-01","10.29",,"0.00","0.0","0.0","53","63","44","  250","  250","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-02","10.51",,"0.00","0.0","0.0","58","72","47","  210","  220","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-03","6.26",,"0.00","0.0","0.0","58","70","44","  180","  170","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-04","8.28",,"0.00","0.0","0.0","58","71","48","  200","  200","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-05","16.11",,"0.00","0.0","0.0","64","70","59","  200","  190","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-06","14.76",,"0.16","0.0","0.0","56","65","41","  270","  260","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-07","9.62",,"0.00","0.0","0.0","44","53","35","  290","  270","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-08","4.25",,"0.00","0.0","0.0","41","52","28","  210","  210","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-09","2.24",,"0.00","0.0","0.0","42","56","29","   90","   50","10.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-10","3.80",,"0.00","0.0","0.0","45","56","32","  230","  240","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-11","14.32",,"0.42","0.0","0.0","48","63","36","  170","  150","36.0","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-12","23.49",,"0.00","0.0","0.0","48","56","42","  250","  240","36.0","50.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-13","15.21",,"0.00","0.0","0.0","42","47","32","  290","  280","31.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-14","8.50",,"0.00","0.0","0.0","39","57","25","  200","  210","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-15","10.29",,"0.00","0.0","0.0","53","64","44","  220","  230","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-16","12.08",,"0.12","0.0","0.0","52","57","43","  180","  180","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-17","17.67",,"0.63","0.0","0.0","51","61","47","  170","  170","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-18","20.80",,"0.20","0.0","0.0","58","62","47","  190","  200","38.0","49.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-19","18.79",,"0.00","0.0","0.0","45","47","35","  250","  240","33.1","46.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-20","8.50",,"0.28","4.2","0.0","36","40","31","  280","   60","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-21","12.08",,"1.16","7.0","5.1","32","33","18","  340","  330","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-22","8.95",,"0.00","0.0","7.1","19","27","7","  180","  180","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-23","9.17",,"0.00","0.0","7.1","28","37","25","  250","  240","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-24","6.71",,"0.00","0.0","5.1","32","41","21","  140","  140","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-25","14.99",,"0.00","0.0","3.9","38","52","29","  190","  190","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-26","15.66",,"0.42","0.0","0.0","52","60","48","  210","  210","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-27","15.66",,"0.84","0.0","0.0","45","56","34","   20","   30","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-28","10.07",,"0.00","0.0","0.0","35","38","30","   20","   40","17.0","21.9"
